Data Source,Indicateurs du développement dans le monde,,,,,
Last Updated Date,22/12/2015,,,,,
,,,,,,
Fédération de Russie,RUS,Émissions de CO2 (tonnes métriques par habitant),,"12,64732823",,12.6473282325063
Rwanda,RWA,Émissions de CO2 (tonnes métriques par habitant),"0,036252175","0,062874197",0.0362521749327748,0.0628741973256297
Asie du Sud,SAS,Émissions de CO2 (tonnes métriques par habitant),"0,243844208","1,408997076",0.24384420849057,1.40899707611236
Arabie saoudite,SAU,Émissions de CO2 (tonnes métriques par habitant),"0,655055537","18,07245072",0.655055537216211,18.0724507178889
Soudan,SDN,Émissions de CO2 (tonnes métriques par habitant),"0,129783714","0,349548724",0.12978371368493,0.349548724216747
Sénégal,SEN,Émissions de CO2 (tonnes métriques par habitant),"0,260810811","0,58833415",0.260810810810811,0.588334149509437
Singapour,SGP,Émissions de CO2 (tonnes métriques par habitant),"0,846367833","4,320151436",0.846367832847425,4.32015143623281
Îles Salomon,SLB,Émissions de CO2 (tonnes métriques par habitant),"0,093332428","0,368304169",0.0933324283738727,0.368304169270601
Sierra Leone,SLE,Émissions de CO2 (tonnes métriques par habitant),"0,327755728","0,152044168",0.327755728213903,0.152044167890243
El Salvador,SLV,Émissions de CO2 (tonnes métriques par habitant),"0,224301883","1,103998574",0.224301883132089,1.10399857445029
Saint-Marin,SMR,Émissions de CO2 (tonnes métriques par habitant),,,,
Somalie,SOM,Émissions de CO2 (tonnes métriques par habitant),"0,030598466","0,05870688",0.030598466104093,0.0587068801132291
Serbie,SRB,Émissions de CO2 (tonnes métriques par habitant),,"6,799114997",,6.79911499690563
Afrique subsaharienne,SSA,Émissions de CO2 (tonnes métriques par habitant),"0,546006371","0,82359608",0.546006370726852,0.82359608016772
Soudan du Sud,SSD,Émissions de CO2 (tonnes métriques par habitant),,,,
Afrique subsaharienne (tous niveaux de revenu),SSF,Émissions de CO2 (tonnes métriques par habitant),"0,545417281","0,830941119",0.545417280631294,0.830941118863881
Petits états,SST,Émissions de CO2 (tonnes métriques par habitant),"0,602429672","3,459790992",0.602429672100995,3.45979099177518
Sao Tomé-et-Principe,STP,Émissions de CO2 (tonnes métriques par habitant),"0,171208466","0,587909256",0.171208466267217,0.587909256438739
Suriname,SUR,Émissions de CO2 (tonnes métriques par habitant),"1,492233733","3,649913361",1.49223373291214,3.64991336144231
République slovaque,SVK,Émissions de CO2 (tonnes métriques par habitant),,"6,367545917",,6.36754591744492
Slovénie,SVN,Émissions de CO2 (tonnes métriques par habitant),,"7,504259702",,7.50425970227631
Suède,SWE,Émissions de CO2 (tonnes métriques par habitant),"6,576406584","5,518421481",6.5764065843507,5.5184214812387
Swaziland,SWZ,Émissions de CO2 (tonnes métriques par habitant),"0,094501379","0,864988313",0.0945013787356865,0.864988312997234
Sint Maarten (Dutch part),SXM,Émissions de CO2 (tonnes métriques par habitant),,,,
Seychelles,SYC,Émissions de CO2 (tonnes métriques par habitant),,"6,835706362",,6.83570636200409
République arabe syrienne,SYR,Émissions de CO2 (tonnes métriques par habitant),"0,701817876","2,736990943",0.701817876199955,2.7369909434886
Îles Turques-et-Caïques,TCA,Émissions de CO2 (tonnes métriques par habitant),,"6,010149084",,6.01014908437608
Tchad,TCD,Émissions de CO2 (tonnes métriques par habitant),"0,018319148","0,043830424",0.0183191478307438,0.0438304243635328
Togo,TGO,Émissions de CO2 (tonnes métriques par habitant),"0,04176239","0,319443622",0.0417623898063477,0.319443621625301
Thaïlande,THA,Émissions de CO2 (tonnes métriques par habitant),"0,135585899","4,534491734",0.135585898664454,4.53449173353441
Tadjikistan,TJK,Émissions de CO2 (tonnes métriques par habitant),,"0,35894763",,0.358947629748805
Turkménistan,TKM,Émissions de CO2 (tonnes métriques par habitant),,"12,18366658",,12.183666583638
Timor-Leste,TLS,Émissions de CO2 (tonnes métriques par habitant),,"0,16364808",,0.163648080314747
Tonga,TON,Émissions de CO2 (tonnes métriques par habitant),"0,178587662","0,983561959",0.178587662337662,0.983561958770787
Trinité-et-Tobago,TTO,Émissions de CO2 (tonnes métriques par habitant),"3,042576086","37,14005424",3.0425760859701,37.140054240742
Tunisie,TUN,Émissions de CO2 (tonnes métriques par habitant),"0,409210934","2,402455639",0.409210934392178,2.40245563904139
Turquie,TUR,Émissions de CO2 (tonnes métriques par habitant),"0,610472837","4,383104516",0.610472836627799,4.38310451625186
Tuvalu,TUV,Émissions de CO2 (tonnes métriques par habitant),,,,
Tanzanie,TZA,Émissions de CO2 (tonnes métriques par habitant),"0,082261435","0,1549349",0.0822614345738593,0.154934900364361
Ouganda,UGA,Émissions de CO2 (tonnes métriques par habitant),"0,062123143","0,110886576",0.0621231426070875,0.110886575504705
Ukraine,UKR,Émissions de CO2 (tonnes métriques par habitant),,"6,262351962",,6.26235196177316
"Revenu intermédiaire, tranche supérieure",UMC,Émissions de CO2 (tonnes métriques par habitant),"1,28825643","5,710563536",1.28825642964868,5.71056353588949
