ID,Name,TYPE IRIS,POP 2013,POP homme,POP femme,POP_inf19a,POP_20_64a,POP_sup65a,% homme,% femme,% inf19a,% 20_64a,% sup65a
751166405,CHAILLOT 5,H,2 241,1 044,1 197,575,1 356,311,"46,59","53,41","25,66","60,51","13,88"
751166202,MUETTE 2,H,2 596,1 187,1 409,577,1 445,574,"45,72","54,28","22,23","55,66","22,11"
751187110,GOUTTE D'OR 10,H,6 728,3 374,3 354,1 706,4 281,741,"50,15","49,85","25,36","63,63","11,01"
751176510,TERNES 10,H,3 130,1 489,1 641,513,2 173,445,"47,57","52,43","16,39","69,42","14,22"
751176512,TERNES 12,H,2 780,1 149,1 631,468,1 904,408,"41,33","58,67","16,83","68,49","14,68"
751176514,TERNES 14,H,2 128,988,1 140,354,1 377,398,"46,43","53,57","16,64","64,71","18,70"
751176801,EPINETTES 1,H,3 281,1 610,1 671,545,2 406,329,"49,07","50,93","16,61","73,33","10,03"
751176803,EPINETTES 3,H,2 803,1 392,1 411,439,2 074,291,"49,66","50,34","15,66","73,99","10,38"
751176816,EPINETTES 16,H,3 060,1 306,1 754,844,1 593,623,"42,68","57,32","27,58","52,06","20,36"
751176610,PLAINE MONCEAU 10,H,2 564,1 240,1 324,623,1 595,347,"48,36","51,64","24,30","62,21","13,53"
751176812,EPINETTES 12,H,2 448,1 235,1 213,423,1 813,213,"50,45","49,55","17,28","74,06","8,70"
751176609,PLAINE MONCEAU 9,H,2 371,1 114,1 257,496,1 382,493,"46,98","53,02","20,92","58,29","20,79"
751176502,TERNES 2,H,2 275,1 174,1 100,448,1 398,428,"51,60","48,35","19,69","61,45","18,81"
751176501,TERNES 1,H,3 890,1 851,2 039,628,2 654,608,"47,58","52,42","16,14","68,23","15,63"
751176711,BATIGNOLLES 11,H,2 195,971,1 224,304,1 657,234,"44,24","55,76","13,85","75,49","10,66"
751176603,PLAINE MONCEAU 3,H,3 354,1 533,1 821,774,2 002,578,"45,71","54,29","23,08","59,69","17,23"
751176511,TERNES 11,H,2 360,1 072,1 287,370,1 557,433,"45,42","54,53","15,68","65,97","18,35"
751176616,PLAINE MONCEAU 16,H,2 446,1 082,1 364,642,1 375,429,"44,24","55,76","26,25","56,21","17,54"
751176709,BATIGNOLLES 9,H,2 287,1 067,1 220,277,1 797,213,"46,66","53,34","12,11","78,57","9,31"
751176503,TERNES 3,H,1 963,956,1 008,298,1 335,330,"48,70","51,35","15,18","68,01","16,81"
751176813,EPINETTES 13,H,3 156,1 543,1 613,697,1 996,463,"48,89","51,11","22,08","63,24","14,67"
751176715,BATIGNOLLES 15,H,2 943,1 321,1 622,610,2 037,296,"44,89","55,11","20,73","69,22","10,06"
751176708,BATIGNOLLES 8,H,2 509,1 137,1 372,426,1 813,269,"45,32","54,68","16,98","72,26","10,72"
751176804,EPINETTES 4,H,2 494,1 122,1 372,371,1 759,364,"44,99","55,01","14,88","70,53","14,60"
751176615,PLAINE MONCEAU 15,H,3 915,1 642,2 273,1 091,2 201,623,"41,94","58,06","27,87","56,22","15,91"
751176601,PLAINE MONCEAU 1,H,2 478,1 164,1 314,572,1 545,361,"46,97","53,03","23,08","62,35","14,57"
751176604,PLAINE MONCEAU 4,H,2 422,1 144,1 277,452,1 450,519,"47,23","52,73","18,66","59,87","21,43"
751176516,TERNES 16,A,0,0,0,0,0,0,,,,,
751176608,PLAINE MONCEAU 8,H,1 877,888,989,471,1 058,348,"47,31","52,69","25,09","56,37","18,54"
751176702,BATIGNOLLES 2,H,2 744,1 172,1 571,583,1 860,300,"42,71","57,25","21,25","67,78","10,93"
751176704,BATIGNOLLES 4,H,2 478,1 114,1 364,477,1 765,236,"44,96","55,04","19,25","71,23","9,52"
751176606,PLAINE MONCEAU 6,H,1 941,900,1 040,460,1 208,272,"46,37","53,58","23,70","62,24","14,01"
751176710,BATIGNOLLES 10,H,4 129,1 801,2 328,831,2 746,553,"43,62","56,38","20,13","66,51","13,39"
751176705,BATIGNOLLES 5,H,2 109,898,1 211,378,1 487,243,"42,58","57,42","17,92","70,51","11,52"
751176605,PLAINE MONCEAU 5,H,1 849,783,1 066,383,1 165,301,"42,35","57,65","20,71","63,01","16,28"
751176614,PLAINE MONCEAU 14,H,3 271,1 468,1 803,620,2 013,638,"44,88","55,12","18,95","61,54","19,50"
751176713,BATIGNOLLES 13,H,2 762,1 314,1 449,474,1 860,428,"47,57","52,46","17,16","67,34","15,50"
751176814,EPINETTES 14,H,3 200,1 452,1 748,655,2 095,450,"45,38","54,63","20,47","65,47","14,06"
751176613,PLAINE MONCEAU 13,H,2 255,1 030,1 225,460,1 380,415,"45,68","54,32","20,40","61,20","18,40"
751176506,TERNES 6,H,2 201,979,1 222,363,1 488,350,"44,48","55,52","16,49","67,61","15,90"
751176806,EPINETTES 6,H,2 939,1 400,1 539,611,1 849,479,"47,64","52,36","20,79","62,91","16,30"
751176712,BATIGNOLLES 12,H,1 823,862,961,382,1 228,212,"47,28","52,72","20,95","67,36","11,63"
751176611,PLAINE MONCEAU 11,H,3 045,1 440,1 605,721,1 836,487,"47,29","52,71","23,68","60,30","15,99"
751176802,EPINETTES 2,H,3 459,1 539,1 920,664,2 387,408,"44,49","55,51","19,20","69,01","11,80"
751176810,EPINETTES 10,H,2 272,1 003,1 268,389,1 471,412,"44,15","55,81","17,12","64,74","18,13"
751176515,TERNES 15,H,3 318,1 437,1 881,621,1 908,789,"43,31","56,69","18,72","57,50","23,78"
751176513,TERNES 13,H,2 201,1 061,1 139,519,1 375,306,"48,21","51,75","23,58","62,47","13,90"
751176807,EPINETTES 7,H,2 668,1 284,1 384,483,1 912,273,"48,13","51,87","18,10","71,66","10,23"
751176703,BATIGNOLLES 3,H,2 158,991,1 167,335,1 473,350,"45,92","54,08","15,52","68,26","16,22"
751176507,TERNES 7,H,2 735,1 287,1 448,447,1 805,483,"47,06","52,94","16,34","66,00","17,66"
751176716,BATIGNOLLES 16,H,2 263,1 043,1 220,498,1 445,320,"46,09","53,91","22,01","63,85","14,14"
751176508,TERNES 8,H,3 528,1 544,1 984,771,2 194,562,"43,76","56,24","21,85","62,19","15,93"
751176509,TERNES 9,H,1 918,908,1 009,428,1 182,307,"47,34","52,61","22,31","61,63","16,01"
751176706,BATIGNOLLES 6,H,2 384,1 068,1 316,423,1 640,321,"44,80","55,20","17,74","68,79","13,46"
751176811,EPINETTES 11,H,2 396,1 115,1 281,306,1 784,306,"46,54","53,46","12,77","74,46","12,77"
751176707,BATIGNOLLES 7,H,2 209,1 057,1 153,445,1 528,237,"47,85","52,20","20,14","69,17","10,73"
751176809,EPINETTES 9,H,2 477,1 116,1 361,475,1 708,294,"45,05","54,95","19,18","68,95","11,87"
751176607,PLAINE MONCEAU 7,H,2 224,1 015,1 209,517,1 305,402,"45,64","54,36","23,25","58,68","18,08"
751176805,EPINETTES 5,H,2 050,1 087,963,287,1 608,156,"53,02","46,98","14,00","78,44","7,61"
751176504,TERNES 4,H,2 971,1 392,1 579,536,1 940,495,"46,85","53,15","18,04","65,30","16,66"
751176815,EPINETTES 15,H,2 133,1 072,1 062,396,1 372,365,"50,26","49,79","18,57","64,32","17,11"
751176505,TERNES 5,H,2 226,1 002,1 224,563,1 279,385,"45,01","54,99","25,29","57,46","17,30"
751176714,BATIGNOLLES 14,H,5 252,2 633,2 619,1 584,3 106,562,"50,13","49,87","30,16","59,14","10,70"
751176612,PLAINE MONCEAU 12,H,3 319,1 567,1 752,814,1 821,684,"47,21","52,79","24,53","54,87","20,61"
751176602,PLAINE MONCEAU 2,H,2 999,1 360,1 639,735,1 848,417,"45,35","54,65","24,51","61,62","13,90"
751176808,EPINETTES 8,H,2 794,1 383,1 411,369,2 136,290,"49,50","50,50","13,21","76,45","10,38"
751176817,EPINETTES 17,H,1 719,915,805,401,1 051,268,"53,23","46,83","23,33","61,14","15,59"
751176701,BATIGNOLLES 1,H,2 528,1 243,1 285,468,1 829,231,"49,17","50,83","18,51","72,35","9,14"
751186926,GRANDES CARRIERES 26,H,2 092,899,1 193,523,1 169,401,"42,97","57,03","25,00","55,88","19,17"
751187103,GOUTTE D'OR 3,H,2 363,1 229,1 134,627,1 521,215,"52,01","47,99","26,53","64,37","9,10"
751187012,CLIGNANCOURT 12,H,2 739,1 271,1 468,456,2 014,269,"46,40","53,60","16,65","73,53","9,82"
751186925,GRANDES CARRIERES 25,H,3 359,1 670,1 689,1 004,1 865,490,"49,72","50,28","29,89","55,52","14,59"
751186921,GRANDES CARRIERES 21,H,2 027,934,1 092,328,1 406,293,"46,08","53,87","16,18","69,36","14,45"
751187108,GOUTTE D'OR 8,H,2 774,1 521,1 253,739,1 813,222,"54,83","45,17","26,64","65,36","8,00"
751186927,GRANDES CARRIERES 27,H,2 113,1 002,1 111,481,1 264,368,"47,42","52,58","22,76","59,82","17,42"
751187104,GOUTTE D'OR 4,H,2 591,1 347,1 244,500,1 800,291,"51,99","48,01","19,30","69,47","11,23"
751186920,GRANDES CARRIERES 20,H,2 329,1 050,1 279,329,1 696,304,"45,08","54,92","14,13","72,82","13,05"
751187201,CHAPELLE 1,H,2 325,1 319,1 007,529,1 601,196,"56,73","43,31","22,75","68,86","8,43"
751186929,GRANDES CARRIERES 29,A,159,73,86,20,100,40,"45,91","54,09","12,58","62,89","25,16"
751187002,CLIGNANCOURT 2,H,2 717,1 395,1 322,393,2 021,304,"51,34","48,66","14,46","74,38","11,19"
751186919,GRANDES CARRIERES 19,H,3 757,1 876,1 880,620,2 573,564,"49,93","50,04","16,50","68,49","15,01"
751187014,CLIGNANCOURT 14,H,1 802,791,1 011,179,1 422,200,"43,90","56,10","9,93","78,91","11,10"
751187003,CLIGNANCOURT 3,H,2 294,1 036,1 258,297,1 642,355,"45,16","54,84","12,95","71,58","15,48"
751187204,CHAPELLE 4,H,2 438,1 268,1 170,436,1 757,246,"52,01","47,99","17,88","72,07","10,09"
751187022,CLIGNANCOURT 22,H,3 112,1 432,1 680,451,2 292,368,"46,02","53,98","14,49","73,65","11,83"
751187019,CLIGNANCOURT 19,H,3 404,1 710,1 694,588,2 437,379,"50,24","49,76","17,27","71,59","11,13"
751187015,CLIGNANCOURT 15,H,2 224,1 048,1 176,276,1 702,246,"47,12","52,88","12,41","76,53","11,06"
751187023,CLIGNANCOURT 23,H,2 655,1 369,1 286,503,1 800,351,"51,56","48,44","18,95","67,80","13,22"
751186906,GRANDES CARRIERES 6,H,2 917,1 377,1 541,413,2 151,353,"47,21","52,83","14,16","73,74","12,10"
751186904,GRANDES CARRIERES 4,H,3 195,1 480,1 715,590,2 312,293,"46,32","53,68","18,47","72,36","9,17"
751186909,GRANDES CARRIERES 9,H,1 931,857,1 074,336,1 206,389,"44,38","55,62","17,40","62,45","20,15"
751187024,CLIGNANCOURT 24,H,2 113,899,1 213,259,1 660,193,"42,55","57,41","12,26","78,56","9,13"
751187106,GOUTTE D'OR 6,H,2 435,1 410,1 025,403,1 865,167,"57,91","42,09","16,55","76,59","6,86"
751186905,GRANDES CARRIERES 5,H,2 379,1 120,1 258,367,1 784,227,"47,08","52,88","15,43","74,99","9,54"
751187005,CLIGNANCOURT 5,H,2 213,1 103,1 110,325,1 587,302,"49,84","50,16","14,69","71,71","13,65"
751186903,GRANDES CARRIERES 3,H,1 959,855,1 104,303,1 304,352,"43,64","56,36","15,47","66,56","17,97"
751187208,CHAPELLE 8,H,3 437,1 673,1 765,1 029,2 058,350,"48,68","51,35","29,94","59,88","10,18"
751187001,CLIGNANCOURT 1,H,3 825,1 938,1 887,872,2 618,335,"50,67","49,33","22,80","68,44","8,76"
751186913,GRANDES CARRIERES 13,H,2 159,990,1 169,402,1 382,375,"45,85","54,15","18,62","64,01","17,37"
751186901,GRANDES CARRIERES 1,H,2 635,1 318,1 318,448,1 959,228,"50,02","50,02","17,00","74,35","8,65"
751187008,CLIGNANCOURT 8,H,1 621,749,873,264,1 030,327,"46,21","53,86","16,29","63,54","20,17"
751187021,CLIGNANCOURT 21,H,3 406,1 621,1 785,669,2 432,305,"47,59","52,41","19,64","71,40","8,95"
751186915,GRANDES CARRIERES 15,H,2 068,970,1 099,415,1 349,304,"46,91","53,14","20,07","65,23","14,70"
751186916,GRANDES CARRIERES 16,H,2 778,1 235,1 544,551,1 703,523,"44,46","55,58","19,83","61,30","18,83"
751186918,GRANDES CARRIERES 18,H,3 745,1 735,2 010,595,2 765,385,"46,33","53,67","15,89","73,83","10,28"
751187101,GOUTTE D'OR 1,H,3 341,1 722,1 619,561,2 451,329,"51,54","48,46","16,79","73,36","9,85"
751187010,CLIGNANCOURT 10,H,1 962,943,1 020,320,1 420,223,"48,06","51,99","16,31","72,38","11,37"
751187007,CLIGNANCOURT 7,H,2 047,944,1 104,329,1 515,204,"46,12","53,93","16,07","74,01","9,97"
751187009,CLIGNANCOURT 9,H,3 227,1 588,1 638,532,2 186,508,"49,21","50,76","16,49","67,74","15,74"
751187207,CHAPELLE 7,H,2 768,1 499,1 269,593,1 929,246,"54,15","45,85","21,42","69,69","8,89"
751187205,CHAPELLE 5,H,3 602,1 813,1 789,821,2 380,402,"50,33","49,67","22,79","66,07","11,16"
751187203,CHAPELLE 3,H,1 715,923,792,290,1 145,280,"53,82","46,18","16,91","66,76","16,33"
751186907,GRANDES CARRIERES 7,H,3 584,1 658,1 926,471,2 582,532,"46,26","53,74","13,14","72,04","14,84"
751197309,VILLETTE 9,H,3 433,1 670,1 763,784,2 220,429,"48,65","51,35","22,84","64,67","12,50"
751197616,COMBAT 16,H,1 992,910,1 082,538,1 084,371,"45,68","54,32","27,01","54,42","18,62"
751197521,AMERIQUE 21,H,2 644,1 278,1 366,460,1 919,266,"48,34","51,66","17,40","72,58","10,06"
751197303,VILLETTE 3,H,3 725,1 753,1 972,977,2 219,529,"47,06","52,94","26,23","59,57","14,20"
751197508,AMERIQUE 8,H,2 242,1 032,1 210,440,1 409,392,"46,03","53,97","19,63","62,85","17,48"
751197403,PONT DE FLANDRE 3,H,2 047,1 042,1 005,462,1 362,223,"50,90","49,10","22,57","66,54","10,89"
751197501,AMERIQUE 1,H,2 510,1 195,1 315,596,1 645,269,"47,61","52,39","23,75","65,54","10,72"
751197505,AMERIQUE 5,H,1 821,796,1 025,350,1 218,253,"43,71","56,29","19,22","66,89","13,89"
751197304,VILLETTE 4,H,2 437,1 199,1 238,471,1 654,312,"49,20","50,80","19,33","67,87","12,80"
751197410,PONT DE FLANDRE 10,H,2 429,1 130,1 298,1 039,1 311,79,"46,52","53,44","42,77","53,97","3,25"
751197308,VILLETTE 8,H,3 267,1 637,1 630,1 037,1 872,359,"50,11","49,89","31,74","57,30","10,99"
751197402,PONT DE FLANDRE 2,H,3 145,1 604,1 541,883,1 985,277,"51,00","49,00","28,08","63,12","8,81"
751197510,AMERIQUE 10,H,2 797,1 287,1 510,736,1 700,361,"46,01","53,99","26,31","60,78","12,91"
751197316,VILLETTE 16,H,3 743,1 916,1 828,884,2 505,354,"51,19","48,84","23,62","66,92","9,46"
751197307,VILLETTE 7,H,3 641,1 896,1 744,1 080,2 336,225,"52,07","47,90","29,66","64,16","6,18"
751187206,CHAPELLE 6,H,2 541,1 272,1 269,690,1 590,261,"50,06","49,94","27,15","62,57","10,27"
751187016,CLIGNANCOURT 16,H,2 346,1 135,1 211,439,1 612,295,"48,38","51,62","18,71","68,71","12,57"
751187018,CLIGNANCOURT 18,H,2 377,1 170,1 207,531,1 659,187,"49,22","50,78","22,34","69,79","7,87"
751186911,GRANDES CARRIERES 11,H,1 487,722,765,239,910,338,"48,55","51,45","16,07","61,20","22,73"
751187025,CLIGNANCOURT 25,H,2 683,1 359,1 324,556,1 745,381,"50,65","49,35","20,72","65,04","14,20"
751186924,GRANDES CARRIERES 24,H,3 319,1 510,1 809,657,2 010,652,"45,50","54,50","19,80","60,56","19,64"
751187017,CLIGNANCOURT 17,H,4 984,2 611,2 373,1 157,3 480,346,"52,39","47,61","23,21","69,82","6,94"
751186923,GRANDES CARRIERES 23,H,3 718,1 687,2 031,769,2 330,618,"45,37","54,63","20,68","62,67","16,62"
751187013,CLIGNANCOURT 13,H,2 681,1 237,1 444,392,1 821,468,"46,14","53,86","14,62","67,92","17,46"
751187026,CLIGNANCOURT 26,H,2 555,1 269,1 286,446,1 792,317,"49,67","50,33","17,46","70,14","12,41"
751187020,CLIGNANCOURT 20,H,2 654,1 407,1 248,486,1 758,410,"53,01","47,02","18,31","66,24","15,45"
751187105,GOUTTE D'OR 5,H,2 342,1 119,1 223,448,1 633,261,"47,78","52,22","19,13","69,73","11,14"
751186922,GRANDES CARRIERES 22,H,2 453,1 084,1 369,362,1 659,433,"44,19","55,81","14,76","67,63","17,65"
751187006,CLIGNANCOURT 6,H,2 434,1 129,1 304,339,1 796,299,"46,38","53,57","13,93","73,79","12,28"
751187109,GOUTTE D'OR 9,H,2 349,1 188,1 160,558,1 615,176,"50,57","49,38","23,75","68,75","7,49"
751186914,GRANDES CARRIERES 14,H,2 221,988,1 232,446,1 500,275,"44,48","55,47","20,08","67,54","12,38"
751187102,GOUTTE D'OR 2,H,4 100,2 151,1 949,1 119,2 591,391,"52,46","47,54","27,29","63,20","9,54"
751186910,GRANDES CARRIERES 10,H,2 443,1 206,1 237,371,1 660,412,"49,37","50,63","15,19","67,95","16,86"
751186908,GRANDES CARRIERES 8,H,2 353,1 171,1 182,388,1 642,323,"49,77","50,23","16,49","69,78","13,73"
751187209,CHAPELLE 9,H,3 278,1 609,1 668,745,2 027,506,"49,08","50,88","22,73","61,84","15,44"
751187027,CLIGNANCOURT 27,H,2 507,1 435,1 072,569,1 784,154,"57,24","42,76","22,70","71,16","6,14"
751187107,GOUTTE D'OR 7,H,2 395,1 332,1 063,557,1 671,168,"55,62","44,38","23,26","69,77","7,01"
751186912,GRANDES CARRIERES 12,H,2 509,1 139,1 371,405,1 707,398,"45,40","54,64","16,14","68,04","15,86"
751186902,GRANDES CARRIERES 2,H,2 235,1 080,1 155,329,1 667,239,"48,32","51,68","14,72","74,59","10,69"
751187011,CLIGNANCOURT 11,H,2 143,931,1 212,352,1 475,316,"43,44","56,56","16,43","68,83","14,75"
751186917,GRANDES CARRIERES 17,H,2 440,1 226,1 215,465,1 573,402,"50,25","49,80","19,06","64,47","16,48"
751187202,CHAPELLE 2,H,2 755,1 428,1 328,514,2 007,234,"51,83","48,20","18,66","72,85","8,49"
751186928,GRANDES CARRIERES 28,H,2 220,997,1 223,460,1 287,473,"44,91","55,09","20,72","57,97","21,31"
751187004,CLIGNANCOURT 4,H,1 931,926,1 004,268,1 424,239,"47,95","51,99","13,88","73,74","12,38"
751197412,PONT DE FLANDRE 12,A,315,157,158,80,209,26,"49,84","50,16","25,40","66,35","8,25"
751197523,AMERIQUE 23,H,1 780,848,932,563,1 122,95,"47,64","52,36","31,63","63,03","5,34"
751197602,COMBAT 2,H,5 618,2 706,2 912,1 347,3 567,704,"48,17","51,83","23,98","63,49","12,53"
751197605,COMBAT 5,H,2 700,1 276,1 424,621,1 866,213,"47,26","52,74","23,00","69,11","7,89"
751207909,PERE LACHAISE 9,H,1 829,906,923,360,1 169,300,"49,54","50,46","19,68","63,91","16,40"
751207917,PERE LACHAISE 17,A,16,6,10,5,3,8,"37,50","62,50","31,25","18,75","50,00"
751207812,SAINT-FARGEAU 12,H,1 757,815,943,342,1 061,355,"46,39","53,67","19,46","60,39","20,20"
751208017,CHARONNE 17,H,2 166,1 060,1 106,460,1 469,237,"48,94","51,06","21,24","67,82","10,94"
751208026,CHARONNE 26,H,1 907,919,988,287,1 412,209,"48,19","51,81","15,05","74,04","10,96"
751207905,PERE LACHAISE 5,H,5 115,2 547,2 568,910,3 622,584,"49,79","50,21","17,79","70,81","11,42"
751208001,CHARONNE 1,H,2 466,1 135,1 330,631,1 352,482,"46,03","53,93","25,59","54,83","19,55"
751208019,CHARONNE 19,H,4 399,2 149,2 250,980,2 907,512,"48,85","51,15","22,28","66,08","11,64"
751208010,CHARONNE 10,H,1 776,841,935,294,1 373,110,"47,35","52,65","16,55","77,31","6,19"
751208021,CHARONNE 21,H,3 654,1 710,1 945,1 140,2 039,476,"46,80","53,23","31,20","55,80","13,03"
751207803,SAINT-FARGEAU 3,H,1 927,842,1 085,546,1 072,309,"43,69","56,31","28,33","55,63","16,04"
751207701,BELLEVILLE 1,H,2 570,1 190,1 381,535,1 794,242,"46,30","53,74","20,82","69,81","9,42"
751208022,CHARONNE 22,H,1 770,746,1 024,320,925,526,"42,15","57,85","18,08","52,26","29,72"
751207707,BELLEVILLE 7,H,2 504,1 115,1 389,529,1 362,613,"44,53","55,47","21,13","54,39","24,48"
751207801,SAINT-FARGEAU 1,H,3 403,1 737,1 666,849,2 193,361,"51,04","48,96","24,95","64,44","10,61"
751207915,PERE LACHAISE 15,H,2 913,1 427,1 485,408,2 235,270,"48,99","50,98","14,01","76,73","9,27"
751207810,SAINT-FARGEAU 10,H,2 198,1 017,1 180,514,1 375,308,"46,27","53,69","23,38","62,56","14,01"
751207906,PERE LACHAISE 6,H,2 207,1 030,1 177,427,1 301,480,"46,67","53,33","19,35","58,95","21,75"
751207807,SAINT-FARGEAU 7,H,2 906,1 333,1 573,543,1 970,393,"45,87","54,13","18,69","67,79","13,52"
751207804,SAINT-FARGEAU 4,H,2 128,928,1 200,639,1 168,320,"43,61","56,39","30,03","54,89","15,04"
751207911,PERE LACHAISE 11,H,2 831,1 429,1 402,577,2 029,224,"50,48","49,52","20,38","71,67","7,91"
751208025,CHARONNE 25,H,2 740,1 370,1 370,673,1 789,279,"50,00","50,00","24,56","65,29","10,18"
751207914,PERE LACHAISE 14,H,2 296,1 099,1 197,297,1 672,327,"47,87","52,13","12,94","72,82","14,24"
751208011,CHARONNE 11,H,1 903,969,935,474,1 123,306,"50,92","49,13","24,91","59,01","16,08"
751207908,PERE LACHAISE 8,H,3 389,1 589,1 800,943,2 103,343,"46,89","53,11","27,83","62,05","10,12"
751208002,CHARONNE 2,H,2 009,938,1 071,361,1 367,281,"46,69","53,31","17,97","68,04","13,99"
751207815,SAINT-FARGEAU 15,H,3 019,1 512,1 507,735,1 924,361,"50,08","49,92","24,35","63,73","11,96"
751207710,BELLEVILLE 10,H,2 727,1 364,1 363,560,1 902,265,"50,02","49,98","20,54","69,75","9,72"
751207811,SAINT-FARGEAU 11,H,1 764,806,958,354,1 086,324,"45,69","54,31","20,07","61,56","18,37"
751207702,BELLEVILLE 2,H,2 580,1 253,1 327,461,1 803,316,"48,57","51,43","17,87","69,88","12,25"
